"geoid","census_mortgage_status_001_total_per","census_race_010_two_races_excluding_some_other_race_and_three_or_more_races","census_race_005_asian_alone_per","census_race_006_native_hawaiian_and_other_pacific_islander_alone","census_race_007_some_other_race_alone","census_mortgage_status_002_housing_units_with_a_mortgage_contract_to_purchase_or_similar_debt","census_name","census_race_004_american_indian_and_alaska_native_alone_per","census_race_006_native_hawaiian_and_other_pacific_islander_alone_per","census_mortgage_status_007_no_second_mortgage_and_no_home_equity_loan_per","census_mortgage_status_008_housing_units_without_a_mortgage_per","census_mortgage_status_006_both_second_mortgage_and_home_equity_loan","census_race_010_two_races_excluding_some_other_race_and_three_or_more_races_per","census_race_003_black_or_african_american_alone","census_race_008_two_or_more_races_per","census_mortgage_status_007_no_second_mortgage_and_no_home_equity_loan","census_race_008_two_or_more_races","census_race_009_two_races_including_some_other_race","census_mortgage_status_003_with_either_a_second_mortgage_or_home_equity_loan_but_not_both_per","census_race_001_total_per","census_mortgage_status_001_total","census_race_001_total","census_mortgage_status_002_housing_units_with_a_mortgage_contract_to_purchase_or_similar_debt_per","census_median_contract_001_median_contract_rent_per","census_race_005_asian_alone","census_mortgage_status_005_home_equity_loan_only_per","census_race_003_black_or_african_american_alone_per","census_mortgage_status_006_both_second_mortgage_and_home_equity_loan_per","census_mortgage_status_004_second_mortgage_only","census_race_004_american_indian_and_alaska_native_alone","census_race_007_some_other_race_alone_per","census_race_002_white_alone_per","census_race_002_white_alone","census_mortgage_status_004_second_mortgage_only_per","census_mortgage_status_008_housing_units_without_a_mortgage","census_mortgage_status_005_home_equity_loan_only","census_race_009_two_races_including_some_other_race_per","census_mortgage_status_003_with_either_a_second_mortgage_or_home_equity_loan_but_not_both","median_rent","population","case_number","longitude","latitude","councildis","precinctid","reviewer","hearing_date","location","mva_cluster","mva_code","hdlc","ncdc","ncdc_adjusted","vacant_lot","vacant_lot_code","market_assessment","market_code","roof","roof_code","exterior","exterior_code","foundation","foundation_code","overall_condition","overall_condition_code","character","character_code","abatement_recommendation","recommendation_code","reviewer_notes","zipcode","geopin","xpos","ypos","potential_error_in_lot_status","potential_error_in_market_status","vacant_lot_revised_code"
"14000US22071007502",0.160804020100503,0,0,0,0,126,"Census Tract 75.02, Orleans, LA",0,0,0.0376884422110553,0.115577889447236,0,0,2786,0,105,0,0,0.00753768844221105,1,448,2786,0.0452261306532663,0.232950466618808,0,0,1,0,21,0,0,0,0,0.00753768844221105,322,0,0,21,649,2786,"CEHB-11-7390",-90.121379680124,29.9627099576031,"A","17-11","Demo",2013-08-20,"2816 Leonidas St","F",6,0,1,1,0,0,"Moderately Weak",NA,"Very Poor",4,"Very Poor",4,"Very Poor",4,"Very Poor",4,0,0,"demolish",0,"0",70118,41029835,3664591.597,533960.9178,"0","0",0
"14000US22071004500",0.207586933614331,12,0.0194942044257113,0,25,274,"Census Tract 45, Orleans, LA",0,0,0.113277133825079,0.0632244467860906,18,0.00632244467860906,1345,0.00632244467860906,215,12,0,0.0216016859852476,1,394,1898,0.14436248682824,0.391464699683878,37,0.0089567966280295,0.708640674394099,0.00948366701791359,24,0,0.0131717597471022,0.252370916754478,479,0.0126448893572181,120,17,0,41,743,1898,"CEHB-11-1047",-90.0858929916404,29.9725137735354,"A","5-9","DG",2013-08-22,"2934 Orleans Ave","D",4,0,1,1,0,0,"Moderately Weak",NA,"Good",1,"Good",1,"Good",1,"Good",1,1,1,"sell",1,"0",70119,41019375,3675789.007,537646.5439,"0","0",0
"14000US22071003000",0.160267111853088,5,0,0,0,81,"Census Tract 30, Orleans, LA",0.00834724540901502,0,0.0550918196994992,0.0926544240400668,0,0.00417362270450751,1157,0.00417362270450751,66,5,0,0.0125208681135225,1,192,1198,0.0676126878130217,0.635225375626043,0,0,0.965776293823038,0,15,10,0,0.0217028380634391,26,0.0125208681135225,111,0,0,15,761,1198,"CEHB-12-1828",-90.0611499767419,29.9809743921815,"D","7-8","DG",2013-08-27,"3017 Pauger St","G",7,0,1,1,1,1,"Moderately Weak",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"sell",1,"0",70119,41074680,3683588.487,540809.2721,"0","0",1
"14000US22071004500",0.207586933614331,12,0.0194942044257113,0,25,274,"Census Tract 45, Orleans, LA",0,0,0.113277133825079,0.0632244467860906,18,0.00632244467860906,1345,0.00632244467860906,215,12,0,0.0216016859852476,1,394,1898,0.14436248682824,0.391464699683878,37,0.0089567966280295,0.708640674394099,0.00948366701791359,24,0,0.0131717597471022,0.252370916754478,479,0.0126448893572181,120,17,0,41,743,1898,"12-12155-PNBL",-90.0878466587905,29.9744712638076,"A","5-10","Demo",2013-08-29,"3127 Orleans Ave","D",4,1,1,0,0,0,"Moderately Strong",NA,"Poor",3,"Poor",3,"Fair",2,"Poor",3,NA,NA,"demolish",0,"0",70119,41019454,3675162.738,538351.6342,"0","0",0
"14000US22071002300",0.291873963515755,4,0,0,0,279,"Census Tract 23, Orleans, LA",0,0,0.132669983416252,0.137645107794362,0,0.00221116639027087,1748,0.00221116639027087,240,4,0,0.021558872305141,1,528,1809,0.154228855721393,0.402432283029298,0,0.0121614151464898,0.966279712548369,0,17,0,0,0.0315091210613599,57,0.00939745715865119,249,22,0,39,728,1809,"12-07461-PNBL",-90.0460777121777,29.991403085877,"D","8-14","DG",2013-08-20,"3132-3132 1/2 Rabbits St","H",8,0,0,0,1,1,"Moderately Weak",NA,"Very Poor",4,NA,NA,NA,NA,NA,NA,0,0,"sell",1,"0",70122,41090736,3688317.349,544654.8278,"1","0",0
"14000US22071000605",0.200513039760581,14,0.00128259940145361,0,25,212,"Census Tract 6.05, Orleans, LA",0,0,0.0884993587002993,0.109876015391193,0,0.00598546387345019,1418,0.00598546387345019,207,14,0,0.00213766566908935,1,469,2339,0.0906370243693886,0.296707994869602,3,0,0.606241983753741,0,5,0,0.0106883283454468,0.375801624625908,879,0.00213766566908935,257,0,0,5,694,2339,"CEHB-11-0164",-90.0220391008584,29.9457333736979,"C","15-15","Demo",2013-08-20,"3201 Homer St","E",5,0,0,0,0,0,"Moderately Weak",NA,"Very Poor",4,"Very Poor",4,"Very Poor",4,"Very Poor",4,0,0,"demolish",0,"0",70114,41007078,3696116.555,528133.9617,"0","0",0
"14000US22071007200",0.115954664341761,67,0.0013077593722755,0,21,71,"Census Tract 72, Orleans, LA",0,0,0.028770706190061,0.0850043591979076,0,0.0292066259808195,2073,0.0292066259808195,66,67,0,0.0021795989537925,1,266,2294,0.0309503051438535,0.33435047951177,3,0,0.903661726242371,0,5,0,0.00915431560592851,0.0566695727986051,130,0.0021795989537925,195,0,0,5,767,2294,"12-08008-PNBL",-90.110725686974,29.9593898989885,"B","16-9","JN",2013-08-20,"3214 Pine St","D",4,0,1,1,0,0,"Moderately Strong",NA,"Fair",2,"Fair",2,"Good",1,"Fair",2,1,1,"sell",1,"Unpaid Fees",70125,41028324,3667977.878,532789.4534,"0","0",0
"14000US22071007200",0.115954664341761,67,0.0013077593722755,0,21,71,"Census Tract 72, Orleans, LA",0,0,0.028770706190061,0.0850043591979076,0,0.0292066259808195,2073,0.0292066259808195,66,67,0,0.0021795989537925,1,266,2294,0.0309503051438535,0.33435047951177,3,0,0.903661726242371,0,5,0,0.00915431560592851,0.0566695727986051,130,0.0021795989537925,195,0,0,5,767,2294,"13-05070-PNBL",-90.1077101384002,29.9581968303468,"B","14-26","Demo",2013-08-20,"3251-53-55-57 Bloomingdale Ct","F",6,0,1,1,1,1,"Moderately Weak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"0",70125,41045531,3668937.37,532365.8086,"0","0",1
"14000US22071007200",0.115954664341761,67,0.0013077593722755,0,21,71,"Census Tract 72, Orleans, LA",0,0,0.028770706190061,0.0850043591979076,0,0.0292066259808195,2073,0.0292066259808195,66,67,0,0.0021795989537925,1,266,2294,0.0309503051438535,0.33435047951177,3,0,0.903661726242371,0,5,0,0.00915431560592851,0.0566695727986051,130,0.0021795989537925,195,0,0,5,767,2294,"12-09514-PNBL",-90.1101502801325,29.9597297911854,"B","14-26","Demo",2013-08-15,"3301 Pine St","D",4,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"0",70125,41044934,3668158.757,532914.9958,"0","0",1
"14000US22071007200",0.115954664341761,67,0.0013077593722755,0,21,71,"Census Tract 72, Orleans, LA",0,0,0.028770706190061,0.0850043591979076,0,0.0292066259808195,2073,0.0292066259808195,66,67,0,0.0021795989537925,1,266,2294,0.0309503051438535,0.33435047951177,3,0,0.903661726242371,0,5,0,0.00915431560592851,0.0566695727986051,130,0.0021795989537925,195,0,0,5,767,2294,"12-09082-PNBL",-90.1100899381549,29.9597974837665,"B","14-26","Demo",2013-08-15,"3305-3307 Pine St","D",4,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"0",70125,41044935,3668177.601,532939.8154,"0","0",1
"14000US22071003308",0.213519952352591,126,0.00357355568790947,0,198,355,"Census Tract 33.08, Orleans, LA",0,0,0.101548540798094,0.107802263251936,0,0.0375223347230494,2784,0.0443716497915426,341,149,23,0.00416914830256105,1,717,3358,0.105717689100655,0.199225729600953,12,0.00119118522930316,0.829064919594997,0,10,0,0.0589636688505063,0.0640262060750447,215,0.00297796307325789,362,4,0.00684931506849315,14,669,3358,"12-07761-PNBL",-90.0591605239215,29.9924215913129,"D","7-23","AW",2013-08-05,"3318 Elysian Fields Ave","D",4,0,0,0,0,0,"Moderately Strong",NA,"Poor",3,"Fair",2,"Fair",2,"Fair",2,1,1,"sell",1,"0",70122,41078845,3684172.005,544978.9087,"0","0",NA
"14000US22071003100",0.163220892274211,54,0,0,9,56,"Census Tract 31, Orleans, LA",0,0,0.014145810663765,0.102285092491839,0,0.058759521218716,816,0.0750816104461371,13,69,15,0.0467899891186072,1,150,919,0.0609357997823721,0.822633297062024,0,0.0206746463547334,0.887921653971708,0,24,0,0.00979325353645267,0.0272034820457018,25,0.0261153427638738,94,19,0.0163220892274211,43,756,919,"12-11326-PNBL",-90.0613916131615,29.9841043965238,"D","7-8","AW",2013-08-26,"3319 Pauger St","G",7,0,1,1,0,0,"Very Weak",NA,"Good",1,"Good",1,"Good",1,"Good",1,1,1,"sell",1,"0",70119,41074704,3683499.357,541946.6115,"0","0",NA
"14000US22071000611",0.220653789004458,0,0.142644873699851,0,323,417,"Census Tract 6.11, Orleans, LA",0,0,0.0866765725606736,0.117384843982169,32,0,3092,0,350,0,0,0.00866765725606736,1,891,4038,0.103268945022288,0.179791976225854,576,0,0.765725606736008,0.0079247152055473,35,0,0.0799900941059931,0.0116394254581476,47,0.00866765725606736,474,0,0,35,726,4038,"13-04378-PNBL",-89.9814414907415,29.9171929329052,"C","15-19C","DG",2013-08-08,"3500 Mansfield Ave","E",5,0,0,0,0,0,"Moderately Weak",NA,"Fair",2,"Good",1,"Good",1,"Good",1,1,1,"sell",1,"0",70131,41140640,3709095.563,517905.1364,"0","0",0
"14000US22071013700",0.153592978606692,0,0,0,0,123,"Census Tract 137, Orleans, LA",0,0,0.0608886450905101,0.086121777290181,0,0,1768,0,111,0,0,0.0065825562260011,1,280,1823,0.0674712013165112,0.145913329676358,0,0.0065825562260011,0.969829950630828,0,0,0,0,0.0301700493691717,55,0,157,12,0,12,266,1823,"CEHB-11-7001",-90.0402701755409,29.9947544121294,"D","9-28","Demo",2013-08-20,"3511 St Ferdinand","G",7,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"0",70126,41128823,3690141.909,545894.1954,"0","0",1
"14000US22071002401",0.262157629960872,59,0,0,32,283,"Census Tract 24.01, Orleans, LA",0.00447177193963108,0,0.129681386249301,0.103968697596423,10,0.0329793180547792,1578,0.0329793180547792,232,59,0,0.0229178311906093,1,469,1789,0.158188932364449,0.543320290665176,0,0.0134153158188932,0.88205701509223,0.00558971492453885,17,8,0.0178870877585243,0.0626048071548351,112,0.00950251537171604,186,24,0,41,972,1789,"13-01174-PNBL",-90.057346709622,29.9946920824176,"D","8-15","JN",2013-08-22,"3529 Marigny St","D",4,0,0,0,1,1,NA,NA,NA,NA,"Very Poor",4,NA,NA,NA,NA,NA,NA,"sell",1,"Part/Struct Remains",70122,41077304,3684736.949,545810.9356,"1","0",0
"14000US22071000611",0.220653789004458,0,0.142644873699851,0,323,417,"Census Tract 6.11, Orleans, LA",0,0,0.0866765725606736,0.117384843982169,32,0,3092,0,350,0,0,0.00866765725606736,1,891,4038,0.103268945022288,0.179791976225854,576,0,0.765725606736008,0.0079247152055473,35,0,0.0799900941059931,0.0116394254581476,47,0.00866765725606736,474,0,0,35,726,4038,"CEHB-11-1313",-89.9826948121984,29.9162998528094,"C","15-19C","AW",2013-08-20,"3611 Kent Dr","E",5,0,0,0,0,0,"Very Weak",NA,"Poor",3,"Poor",3,"Poor",3,"Poor",3,0,0,"demolish",0,"0",70131,41143516,3708702.373,517575.702,"0","0",NA
"14000US22071013800",0.181213632585204,0,0,0,0,60,"Census Tract 138, Orleans, LA",0,0,0.0498753117206983,0.131338320864505,0,0,1142,0,60,0,0,0,1,218,1203,0.0498753117206983,0.502909393183707,0,0,0.949293433083957,0,0,0,0,0.0507065669160432,61,0,158,0,0,0,605,1203,"13-04634-PNBL",-90.0818620448138,29.9938814240867,"D","7-19","DG",2013-08-27,"3616 Cadillac St","F",6,0,0,0,1,1,"Moderately Weak",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"sell",1,"0",70122,41107193,3676980.342,545430.5664,"0","0",1
"14000US22071000611",0.220653789004458,0,0.142644873699851,0,323,417,"Census Tract 6.11, Orleans, LA",0,0,0.0866765725606736,0.117384843982169,32,0,3092,0,350,0,0,0.00866765725606736,1,891,4038,0.103268945022288,0.179791976225854,576,0,0.765725606736008,0.0079247152055473,35,0,0.0799900941059931,0.0116394254581476,47,0.00866765725606736,474,0,0,35,726,4038,"12-12922-PNBL",-89.9836270726797,29.9160235908101,"C","15-19C","Demo",2013-08-19,"3701 Preston Pl","E",5,0,0,0,0,0,"Moderately Weak",NA,"Fair",2,"Good",1,"Fair",2,"Fair",2,0,0,"sell",1,"0",70131,41138048,3708408.239,517471.7645,"0","0",0
"14000US22071000618",0.304609743321111,79,0.0314300680984809,0,55,943,"Census Tract 6.18, Orleans, LA",0.00392875851231011,0,0.193294918805657,0.0576217915138816,54,0.0206914614981666,1858,0.0311681508643269,738,119,40,0.0395495023572551,1,1163,3818,0.246987951807229,0.135673127291776,120,0.0149292823467784,0.486642221058146,0.0141435306443164,94,15,0.0144054478784704,0.432425353588266,1651,0.0246202200104767,220,57,0.0104766893661603,151,518,3818,"13-02415-PNBL",-89.9980921756697,29.9027206180569,"C","15-18F","JN",2013-08-05,"3815 Peach Tree Ct","C",3,0,0,0,0,0,"Moderately Strong",NA,"Poor",3,"Very Poor",4,"Very Poor",4,"Very Poor",4,1,1,"sell",1,"Unpaid Fees",70131,41131422,3703882.402,512580.6902,"0","0",0
"14000US22071013700",0.153592978606692,0,0,0,0,123,"Census Tract 137, Orleans, LA",0,0,0.0608886450905101,0.086121777290181,0,0,1768,0,111,0,0,0.0065825562260011,1,280,1823,0.0674712013165112,0.145913329676358,0,0.0065825562260011,0.969829950630828,0,0,0,0,0.0301700493691717,55,0,157,12,0,12,266,1823,"12-08189-PNBL",-90.0360364713982,29.999350254754,"D","9-28","Demo",2013-08-22,"3900 Metropolitan St","G",7,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"0",70126,41090551,3691463.075,547580.5655,"0","0",1
"14000US22071005000",0.0752753977968176,5,0,0,231,69,"Census Tract 50, Orleans, LA",0.0826193390452876,0,0.0324357405140759,0.0330477356181151,0,0.00305997552019584,704,0.00305997552019584,53,5,0,0.00979192166462668,1,123,1634,0.0422276621787026,0.491432068543452,0,0.00979192166462668,0.430844553243574,0,0,135,0.141370869033048,0.342105263157895,559,0,54,16,0,16,803,1634,"CEHB-11-6424",-90.0975677454038,29.9748549685134,"A","4-7","AW",2013-08-19,"3912 Bienville Ave","B",2,0,1,1,0,0,"Very Strong",NA,"Fair",2,"Fair",2,"Fair",2,"Fair",2,1,1,"sell",1,"0",70119,41021451,3672083.592,538457.8419,"0","0",NA
"14000US22071013700",0.153592978606692,0,0,0,0,123,"Census Tract 137, Orleans, LA",0,0,0.0608886450905101,0.086121777290181,0,0,1768,0,111,0,0,0.0065825562260011,1,280,1823,0.0674712013165112,0.145913329676358,0,0.0065825562260011,0.969829950630828,0,0,0,0,0.0301700493691717,55,0,157,12,0,12,266,1823,"12-08190-PNBL",-90.0360501575247,29.9995016158251,"D","9-28","Demo",2013-08-27,"3912 Metropolitan St","G",7,0,0,0,1,1,"Very Weak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"PN/NEEDS CNAP",70126,41090553,3691458.12,547635.5571,"0","0",1
"14000US22071013700",0.153592978606692,0,0,0,0,123,"Census Tract 137, Orleans, LA",0,0,0.0608886450905101,0.086121777290181,0,0,1768,0,111,0,0,0.0065825562260011,1,280,1823,0.0674712013165112,0.145913329676358,0,0.0065825562260011,0.969829950630828,0,0,0,0,0.0301700493691717,55,0,157,12,0,12,266,1823,"12-11106-PNBL",-90.0432024347628,29.9999796160776,"D","9-29","AW",2013-08-27,"3929 Iroquois St","G",7,0,0,0,0,0,"Very Weak",NA,"Poor",3,"Poor",3,"Poor",3,"Poor",3,0,0,"demolish",0,"0",70126,41111927,3689192.372,547783.817,"0","0",NA
"14000US22071010300",0.153447588680749,62,0,0,0,160,"Census Tract 103, Orleans, LA",0.00358708648864089,0,0.0446392985253089,0.0896771622160223,16,0.0247110402550817,2213,0.0247110402550817,112,62,0,0.0127540852929454,1,385,2509,0.063770426464727,0.222000797130331,0,0.00438421681944998,0.882024711040255,0.0063770426464727,21,9,0,0.0896771622160223,225,0.00836986847349542,225,11,0,32,557,2509,"12-10132-PNBL",-90.1020475074289,29.949300572113,"B","12-19","Demo",2013-08-26,"3931 General Taylor","F",6,0,1,1,0,0,"Moderately Weak",NA,"Poor",3,"Very Poor",4,"Fair",2,"Very Poor",4,0,0,"sell",1,"0",70125,41048666,3670765.184,529150.0147,"0","0",0
"14000US22071001720",0.243918918918919,62,0.00337837837837838,0,14,363,"Census Tract 17.20, Orleans, LA",0,0,0.089527027027027,0.121283783783784,0,0.0209459459459459,2814,0.0209459459459459,265,62,0,0.0331081081081081,1,722,2960,0.122635135135135,0.24527027027027,10,0.022972972972973,0.950675675675676,0,30,0,0.00472972972972973,0.0202702702702703,60,0.0101351351351351,359,68,0,98,726,2960,"12-10277-PNBL",-90.0208990696861,30.0118563706238,"D","9-33","Demo",2013-08-19,"4001 Downman Rd","G",7,0,0,0,0,0,"Moderately Weak",NA,"Poor",3,"Poor",3,"Poor",3,"Poor",3,0,0,"sell",1,"0",70126,41129636,3696202.177,552182.824,"0","0",0
"14000US22071006400",0.115961199294533,60,0.0119047619047619,0,29,170,"Census Tract 64, Orleans, LA",0,0,0.0604056437389771,0.041005291005291,0,0.0264550264550265,1234,0.0264550264550265,137,60,0,0.0145502645502645,1,263,2268,0.0749559082892416,0.381393298059965,27,0.00793650793650794,0.544091710758377,0,15,0,0.0127865961199295,0.404761904761905,918,0.00661375661375661,93,18,0,33,865,2268,"12-11103-PNBL",-90.1018655174131,29.9715282982712,"A","3-18","JN",2013-08-20,"4007-09 Banks St","B",2,0,1,1,0,0,"Very Strong",NA,"Good",1,"Fair",2,"Good",1,"Fair",2,1,1,"sell",1,"Unpaid Fees",70119,41033950,3670735.947,537233.4863,"0","0",0
"14000US22071007605",0.125649913344887,0,0,0,0,61,"Census Tract 76.05, Orleans, LA",0,0,0.0433275563258232,0.072790294627383,0,0,1047,0,50,0,0,0.00953206239168111,1,145,1154,0.0528596187175043,0.5736568457539,0,0.00519930675909879,0.907279029462738,0,5,0,0,0.0927209705372617,107,0.00433275563258232,84,6,0,11,662,1154,"CEHB-11-7389",-90.1152104179501,29.9736326200068,"A","17-16","Demo",2013-08-27,"4027 Hollygrove St","F",6,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"0",70118,41024429,3666502.761,537953.5388,"0","0",1
"14000US22071013700",0.153592978606692,0,0,0,0,123,"Census Tract 137, Orleans, LA",0,0,0.0608886450905101,0.086121777290181,0,0,1768,0,111,0,0,0.0065825562260011,1,280,1823,0.0674712013165112,0.145913329676358,0,0.0065825562260011,0.969829950630828,0,0,0,0,0.0301700493691717,55,0,157,12,0,12,266,1823,"CEHB-11-0056",-90.0435125323205,30.0006603422766,"D","9-29","DG",2013-08-20,"4034 Iroquois St","G",7,0,0,0,1,1,"Moderately Weak",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"sell",1,"0",70126,41165625,3689091.436,548030.2502,"0","0",1
"14000US22071001302",0.142998027613412,0,0.00493096646942801,0,0,51,"Census Tract 13.02, Orleans, LA",0,0,0.0502958579881657,0.0927021696252465,0,0,951,0,51,0,0,0,1,145,1014,0.0502958579881657,0.674556213017751,5,0,0.937869822485207,0,0,0,0,0.0571992110453649,58,0,94,0,0,0,684,1014,"CEHB-11-7355",-90.0329387225637,29.9685902842188,"D","9-17","AW",2013-08-08,"4113 N Villere St","E",5,0,1,1,0,0,"Very Weak",NA,"Good",1,"Good",1,"Good",1,"Good",1,1,1,"sell",1,"0",70117,41063108,3692570.497,536406.2131,"0","0",NA
"14000US22071012300",0.216535433070866,15,0,0,19,303,"Census Tract 123, Orleans, LA",0.00393700787401575,0,0.161417322834646,0.046119235095613,0,0.00843644544431946,928,0.00843644544431946,287,15,0,0.00899887514060742,1,385,1778,0.170416197975253,0.664791901012373,0,0.00899887514060742,0.521934758155231,0,0,7,0.0106861642294713,0.455005624296963,809,0,82,16,0,16,1182,1778,"CEHB-11-0741",-90.1043020399592,29.9496846182185,"B","14-23","JN",2013-08-05,"4116 General Pershing St","B",2,0,1,1,0,0,"Moderately Strong",NA,"Poor",3,"Very Poor",4,"Very Poor",4,"Very Poor",4,1,1,"sell",1,"Unpaid Fees",70125,41059709,3670049.733,529282.0035,"0","0",0
"14000US22071003308",0.213519952352591,126,0.00357355568790947,0,198,355,"Census Tract 33.08, Orleans, LA",0,0,0.101548540798094,0.107802263251936,0,0.0375223347230494,2784,0.0443716497915426,341,149,23,0.00416914830256105,1,717,3358,0.105717689100655,0.199225729600953,12,0.00119118522930316,0.829064919594997,0,10,0,0.0589636688505063,0.0640262060750447,215,0.00297796307325789,362,4,0.00684931506849315,14,669,3358,"13-03981-PNBL",-90.0645200952442,30.0008869987363,"D","7-24","Demo",2013-08-08,"4204 St Anthony Ave","E",5,0,0,0,0,0,"Moderately Weak",NA,"Fair",2,"Fair",2,NA,NA,"Fair",2,0,0,"demolish",0,"0",70122,41109245,3682441.418,548038.4348,"0","0",0
"14000US22071001722",0.25668295487209,27,0,22,23,470,"Census Tract 17.22, Orleans, LA",0,0.0063236562230526,0.120436907157229,0.121586662834148,0,0.00776085081920092,3346,0.00776085081920092,419,27,0,0.0146593848807128,1,893,3479,0.135096292037942,0.21327967806841,0,0.00977292325380857,0.961770623742455,0,17,0,0.00661109514228226,0.0175337740730095,61,0.00488646162690428,423,34,0,51,742,3479,"CEHB-11-7386",-90.0088024126721,30.0122884430105,"E","9-35","AW",2013-08-26,"4241 America St","E",5,0,0,0,0,0,"Very Weak",NA,"Poor",3,"Poor",3,"Poor",3,"Poor",3,1,1,"sell",1,"0",70126,41180838,3700028.63,552383.9927,"0","0",NA
"14000US22071001702",0.237609329446064,112,0.0207725947521866,0,0,341,"Census Tract 17.02, Orleans, LA",0,0,0.104591836734694,0.113338192419825,0,0.0408163265306122,2125,0.0408163265306122,287,112,0,0.0196793002915452,1,652,2744,0.124271137026239,0.332361516034985,57,0.010932944606414,0.774416909620991,0,24,0,0,0.16399416909621,450,0.0087463556851312,311,30,0,54,912,2744,"12-12163-PNBL",-90.0392272109392,30.0065050396192,"D","9-30","JN",2013-08-27,"4331 Stephen Girard Ave","E",5,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"Unpaid Fees",70126,41111716,3690423.778,550170.8997,"0","0",1
"14000US22071003308",0.213519952352591,126,0.00357355568790947,0,198,355,"Census Tract 33.08, Orleans, LA",0,0,0.101548540798094,0.107802263251936,0,0.0375223347230494,2784,0.0443716497915426,341,149,23,0.00416914830256105,1,717,3358,0.105717689100655,0.199225729600953,12,0.00119118522930316,0.829064919594997,0,10,0,0.0589636688505063,0.0640262060750447,215,0.00297796307325789,362,4,0.00684931506849315,14,669,3358,"12-11431-PNBL",-90.0618631507087,30.0042060230676,"D","7-25A","JN",2013-08-08,"4513 Touro St","C",3,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"Unpaid Fees",70122,41106764,3683268.974,549254.6837,"0","0",1
"14000US22071001100",0.200785193494111,33,0,0,17,228,"Census Tract 11, Orleans, LA",0.00280426247896803,0,0.0964666292765003,0.0729108244531688,0,0.018508132361189,877,0.018508132361189,172,33,0,0.031407739764442,1,358,1783,0.127874369040942,0.407739764441952,0,0.0140213123948402,0.491867638810993,0,31,5,0.00953449242849131,0.477285473920359,851,0.0173864273696018,130,25,0,56,727,1783,"CEHB-11-3435",-90.0287586120414,29.9681942820035,"D","9-10","DG",2013-08-08,"4524-4526 N Robertson St","F",6,0,1,1,0,0,"Moderately Weak",NA,NA,NA,"Poor",3,"Poor",3,"Poor",3,0,0,"demolish",0,"0",70117,41061954,3693895.606,536277.2564,"0","0",0
"14000US22071001722",0.25668295487209,27,0,22,23,470,"Census Tract 17.22, Orleans, LA",0,0.0063236562230526,0.120436907157229,0.121586662834148,0,0.00776085081920092,3346,0.00776085081920092,419,27,0,0.0146593848807128,1,893,3479,0.135096292037942,0.21327967806841,0,0.00977292325380857,0.961770623742455,0,17,0,0.00661109514228226,0.0175337740730095,61,0.00488646162690428,423,34,0,51,742,3479,"CEHB-11-2129",-89.9996955152723,30.0166374119249,"E","9-36B","Demo",2013-08-08,"4559 Rosemont Pl","D",4,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"0",70126,41092224,3702892.298,553998.8711,"0","0",1
"14000US22071001723",0.241046277665996,150,0.000603621730382294,0,14,587,"Census Tract 17.23, Orleans, LA",0.003420523138833,0,0.111468812877264,0.122937625754527,0,0.0301810865191147,4590,0.0301810865191147,554,150,0,0.00663983903420523,1,1198,4970,0.118108651911469,0.172032193158954,3,0.00241448692152917,0.92354124748491,0,21,17,0.0028169014084507,0.0394366197183099,196,0.00422535211267606,611,12,0,33,855,4970,"13-02181-PNBL",-89.98521381383,30.018097796773,"E","9-37","Demo",2013-08-15,"4618 Lancelot Dr","E",5,0,0,0,0,0,"Moderately Strong",NA,"Poor",3,"Poor",3,"Poor",3,"Poor",3,0,0,"demolish",0,"0",70127,41100784,3707468.892,554583.5507,"0","0",0
